customer_id,country,signup_date,email,total_spend_eur,avg_transaction_value,transaction_frequency,last_tx_date,recency_days,high_ticket_user,cross_border_count
3679,DK,2022-12-24,user3678@example.com,1711.9365500000001,65.84371346153847,26,2020-11-26 08:48:00,16,False,22
3680,SE,2022-10-01,user3679@example.com,1409.28324,54.203201538461535,26,2020-12-04 15:10:00,8,False,20
3681,SE,2023-05-03,user3680@example.com,1129.1294699999999,43.42805653846153,26,2020-12-11 00:12:00,2,False,19
3682,FI,2020-03-30,user3681@example.com,798.4188,34.71386086956522,23,2020-11-24 16:55:00,18,False,17
3683,DK,2020-04-02,user3682@example.com,834.96876,37.95312545454545,22,2020-12-01 05:09:00,12,False,17
3684,NO,2022-05-03,user3683@example.com,868.17283,39.46240136363636,22,2020-12-13 03:26:00,0,False,15
3685,FI,2020-09-28,user3684@example.com,880.84695,41.94509285714285,21,2020-11-30 20:03:00,12,False,11
3686,NO,2022-03-24,user3685@example.com,951.68722,27.990800588235295,34,2020-12-11 00:02:00,2,False,24
3687,SE,2021-08-12,user3686@example.com,924.8558400000001,44.040754285714286,21,2020-10-19 19:03:00,54,False,17
3688,NO,2023-06-10,user3687@example.com,1269.06201,42.302067,30,2020-11-15 01:11:00,28,False,25
3689,NO,2023-09-18,user3688@example.com,1775.4159300000001,71.0166372,25,2020-12-11 21:56:00,1,False,24
3690,FI,2021-12-15,user3689@example.com,1526.54041,61.061616400000005,25,2020-11-02 23:28:00,40,False,15
3691,NO,2019-11-10,user3690@example.com,1034.32457,44.97063347826087,23,2020-12-07 14:00:00,5,False,21
3692,FI,2023-01-24,user3691@example.com,644.06035,40.253771875,16,2020-12-05 12:56:00,7,False,11
3693,SE,2020-06-10,user3692@example.com,824.24963,32.9699852,25,2020-11-17 02:09:00,26,False,19
3694,FI,2022-06-06,user3693@example.com,724.3091400000001,24.97617724137931,29,2020-12-05 17:57:00,7,False,22
3695,FI,2020-06-19,user3694@example.com,1231.08592,58.62313904761905,21,2020-12-03 06:16:00,9,False,11
3696,DK,2021-12-04,user3695@example.com,1117.94284,53.23537333333333,21,2020-12-07 04:24:00,6,False,18
3697,NO,2020-05-27,user3696@example.com,427.49083,28.49938866666667,15,2020-11-10 18:20:00,32,False,9
3698,SE,2021-10-12,user3697@example.com,991.95947,43.12867260869565,23,2020-12-05 19:38:00,7,False,19
3699,FI,2023-07-15,user3698@example.com,1280.43482,60.97308666666667,21,2020-11-04 11:06:00,38,False,10
3700,SE,2021-04-08,user3699@example.com,1187.87152,53.994159999999994,22,2020-12-10 01:07:00,3,False,17
3701,DK,2022-10-03,user3700@example.com,839.97347,34.99889458333333,24,2020-11-19 13:29:00,23,False,17
3702,NO,2020-07-03,user3701@example.com,1214.27632,57.8226819047619,21,2020-12-09 07:26:00,3,False,18
3703,FI,2022-12-08,user3702@example.com,1185.86885,65.88160277777779,18,2020-12-12 12:07:00,0,False,8
3704,NO,2020-04-28,user3703@example.com,1059.10593,44.12941375,24,2020-10-14 13:45:00,59,False,20
3705,DK,2023-11-05,user3704@example.com,923.6449,36.945796,25,2020-11-24 02:00:00,19,False,19
3706,DK,2021-10-22,user3705@example.com,927.40215,44.16200714285714,21,2020-11-14 13:47:00,28,False,17
3707,SE,2023-08-18,user3706@example.com,816.07269,42.95119421052632,19,2020-12-07 14:22:00,5,False,14
3708,FI,2022-04-01,user3707@example.com,632.2753700000001,35.12640944444445,18,2020-11-29 01:27:00,14,False,12
3709,SE,2023-03-04,user3708@example.com,1163.78746,55.41845047619048,21,2020-11-23 18:31:00,19,False,17
3710,DK,2020-06-22,user3709@example.com,800.05876,38.09803619047619,21,2020-12-06 04:24:00,7,False,16
3711,NO,2019-03-01,user3710@example.com,887.41437,42.25782714285714,21,2020-12-06 17:50:00,6,False,18
3712,SE,2019-10-08,user3711@example.com,919.03874,48.37046,19,2020-11-14 18:08:00,28,False,14
3713,SE,2020-03-20,user3712@example.com,1538.70062,59.18079307692308,26,2020-12-09 19:43:00,3,False,22
3714,NO,2020-07-26,user3713@example.com,667.64175,30.347352272727274,22,2020-10-31 09:12:00,42,False,18
3715,SE,2022-12-24,user3714@example.com,717.04498,42.179116470588234,17,2020-12-09 04:35:00,4,False,13
3716,NO,2021-09-30,user3715@example.com,1245.1755699999999,65.53555631578946,19,2020-12-06 17:35:00,6,False,16
3717,FI,2019-04-27,user3716@example.com,1096.80682,42.184877692307694,26,2020-11-29 05:58:00,13,False,17
3718,NO,2021-09-18,user3717@example.com,794.93072,37.85384380952381,21,2020-11-04 06:24:00,38,False,16
3719,FI,2023-04-14,user3718@example.com,1273.13494,43.901204827586206,29,2020-12-11 23:10:00,1,False,17
3720,NO,2019-08-29,user3719@example.com,803.7074,36.532154545454546,22,2020-10-16 00:52:00,58,False,18
3721,DK,2023-04-05,user3720@example.com,874.03584,51.41387294117647,17,2020-12-03 01:34:00,10,False,10
3722,DK,2023-01-30,user3721@example.com,1023.03283,39.34741653846154,26,2020-12-09 13:30:00,3,False,18
3723,FI,2020-04-23,user3722@example.com,1035.0042,45.00018260869565,23,2020-12-06 06:00:00,6,False,14
3724,FI,2022-12-02,user3723@example.com,1145.63867,38.18795566666667,30,2020-12-07 07:22:00,5,False,20
3725,DK,2023-03-29,user3724@example.com,1082.39355,51.54255,21,2020-12-07 20:30:00,5,False,19
3726,FI,2021-08-05,user3725@example.com,692.57665,43.286040625,16,2020-12-12 00:34:00,1,False,10
3727,NO,2019-08-06,user3726@example.com,1122.8064,46.7836,24,2020-12-01 02:09:00,12,False,22
3728,NO,2019-02-21,user3727@example.com,1124.96359,51.13470863636364,22,2020-12-08 01:20:00,5,False,20
3729,DK,2022-01-09,user3728@example.com,1212.48667,46.63410269230769,26,2020-11-26 04:48:00,17,False,20
3730,SE,2019-01-22,user3729@example.com,1550.05952,62.0023808,25,2020-11-28 08:13:00,14,False,18
3731,NO,2022-08-02,user3730@example.com,992.1835599999999,43.13841565217391,23,2020-12-09 21:58:00,3,False,19
3732,FI,2022-09-24,user3731@example.com,981.92419,37.766315,26,2020-12-04 18:27:00,8,False,18
3733,SE,2021-03-22,user3732@example.com,1437.917,53.25618518518518,27,2020-11-12 15:10:00,30,False,21
3734,SE,2019-07-28,user3733@example.com,522.57923,32.661201875,16,2020-11-01 05:35:00,41,False,13
3735,NO,2019-06-19,user3734@example.com,1104.08189,35.615544838709674,31,2020-12-06 09:16:00,6,False,24
3736,NO,2023-04-09,user3735@example.com,1088.3091200000001,36.27697066666667,30,2020-12-07 04:09:00,6,False,26
3737,SE,2022-11-24,user3736@example.com,1202.27321,54.648782272727274,22,2020-11-27 21:47:00,15,False,17
3738,SE,2023-11-07,user3737@example.com,923.50807,43.97657476190476,21,2020-10-29 07:03:00,44,False,16
3739,DK,2019-05-03,user3738@example.com,919.29135,32.83183392857143,28,2020-12-03 04:27:00,10,False,22
3740,FI,2020-08-14,user3739@example.com,812.94976,36.95226181818182,22,2020-11-23 00:18:00,20,False,13
3741,DK,2021-03-08,user3740@example.com,996.98996,43.34738956521739,23,2020-11-29 18:59:00,13,False,21
3742,NO,2019-12-03,user3741@example.com,1010.25023,50.5125115,20,2020-12-06 00:15:00,7,False,17
3743,DK,2023-07-26,user3742@example.com,1983.88085,56.68231,35,2020-11-06 05:36:00,36,False,28
3744,DK,2021-05-19,user3743@example.com,1035.29943,47.059065000000004,22,2020-11-17 10:19:00,25,False,17
3745,DK,2020-02-15,user3744@example.com,1022.28696,46.467589090909094,22,2020-09-26 10:45:00,77,False,16
3746,DK,2021-01-04,user3745@example.com,1176.37759,51.14685173913044,23,2020-10-20 03:29:00,54,False,18
3747,FI,2020-05-10,user3746@example.com,851.95609,56.797072666666665,15,2020-11-25 17:34:00,17,False,7
3748,FI,2023-04-27,user3747@example.com,1339.12927,55.797052916666665,24,2020-12-10 20:59:00,2,False,12
3749,SE,2022-12-22,user3748@example.com,1172.9767200000001,41.892025714285715,28,2020-11-30 21:41:00,12,False,25
3750,NO,2021-04-15,user3749@example.com,1127.35724,43.359893846153845,26,2020-12-07 15:54:00,5,False,20
3751,DK,2022-10-10,user3750@example.com,943.6926100000001,47.184630500000004,20,2020-11-17 17:17:00,25,False,15
3752,SE,2023-02-02,user3751@example.com,984.39914,51.81048105263158,19,2020-11-24 21:04:00,18,False,14
3753,SE,2022-03-29,user3752@example.com,1750.74619,62.526649642857144,28,2020-12-04 21:40:00,8,False,27
3754,SE,2020-07-13,user3753@example.com,1521.95965,54.35570178571429,28,2020-12-01 21:25:00,11,False,23
3755,FI,2019-11-09,user3754@example.com,1244.82404,54.122784347826084,23,2020-11-22 03:41:00,21,False,13
3756,DK,2023-07-16,user3755@example.com,951.5774,43.25351818181818,22,2020-12-07 21:28:00,5,False,16
3757,DK,2020-10-31,user3756@example.com,948.24912,33.86604,28,2020-12-11 14:39:00,1,False,21
3758,NO,2019-09-26,user3757@example.com,1713.25961,48.95027457142857,35,2020-11-27 12:06:00,15,False,28
3759,DK,2022-10-12,user3758@example.com,1179.93659,39.33121966666667,30,2020-11-15 07:40:00,27,False,20
3760,DK,2023-09-17,user3759@example.com,552.51353,30.69519611111111,18,2020-11-24 02:48:00,19,False,14
3761,SE,2022-02-22,user3760@example.com,1029.59646,46.79983909090909,22,2020-12-10 08:35:00,2,False,18
3762,NO,2022-11-26,user3761@example.com,644.73292,30.70156761904762,21,2020-10-15 23:03:00,58,False,15
3763,DK,2021-10-13,user3762@example.com,1139.04095,49.52351956521739,23,2020-12-05 13:06:00,7,False,21
3764,FI,2021-12-15,user3763@example.com,1137.53,43.75115384615385,26,2020-11-25 20:57:00,17,False,17
3765,DK,2019-09-18,user3764@example.com,1874.34774,58.573366875,32,2020-12-07 02:39:00,6,False,27
3766,SE,2019-11-08,user3765@example.com,1333.4765,57.97723913043478,23,2020-12-04 00:20:00,9,False,21
3767,FI,2020-10-19,user3766@example.com,1552.6576,57.50583703703704,27,2020-12-06 22:54:00,6,False,14
3768,SE,2021-03-23,user3767@example.com,1340.36306,58.276654782608695,23,2020-12-07 09:30:00,5,False,20
3769,DK,2019-09-25,user3768@example.com,1044.40381,38.681622592592596,27,2020-11-24 21:24:00,18,False,18
3770,FI,2020-01-04,user3769@example.com,1759.24649,53.3104996969697,33,2020-12-10 11:59:00,2,False,18
3771,NO,2020-07-25,user3770@example.com,732.03252,40.66847333333333,18,2020-12-10 16:16:00,2,False,14
3772,NO,2019-06-14,user3771@example.com,975.66755,39.026702,25,2020-12-06 17:14:00,6,False,21
3773,FI,2022-09-19,user3772@example.com,1113.31431,39.761225357142855,28,2020-12-10 15:09:00,2,False,19
3774,FI,2021-05-06,user3773@example.com,842.36428,38.28928545454546,22,2020-11-28 10:44:00,14,False,17
3775,SE,2021-08-16,user3774@example.com,1193.71657,62.827187894736845,19,2020-12-05 07:27:00,7,False,14
3776,FI,2019-01-27,user3775@example.com,1212.46046,57.73621238095238,21,2020-12-04 12:25:00,8,False,12
3777,SE,2020-05-01,user3776@example.com,329.01503,27.417919166666668,12,2020-12-04 02:21:00,9,False,12
3778,DK,2023-09-30,user3777@example.com,1110.16347,34.6926084375,32,2020-12-12 13:54:00,0,False,22
3779,SE,2021-08-22,user3778@example.com,2279.16452,75.97215066666666,30,2020-11-30 02:22:00,13,False,30
3780,FI,2020-11-18,user3779@example.com,908.04537,33.63131,27,2020-12-05 05:41:00,7,False,20
3781,FI,2019-08-09,user3780@example.com,857.0444200000001,57.13629466666667,15,2020-11-15 15:22:00,27,False,6
3782,DK,2023-10-15,user3781@example.com,1418.23244,48.90456689655172,29,2020-11-15 21:01:00,27,False,21
3783,FI,2019-05-17,user3782@example.com,809.63278,35.201425217391304,23,2020-11-21 23:16:00,21,False,17
3784,FI,2019-05-26,user3783@example.com,1560.79731,52.026576999999996,30,2020-12-07 14:36:00,5,False,15
3785,NO,2020-01-16,user3784@example.com,1211.81217,57.70534142857142,21,2020-12-08 15:57:00,4,False,17
3786,NO,2019-06-14,user3785@example.com,875.5579700000001,38.06773782608696,23,2020-12-07 14:34:00,5,False,16
3787,DK,2019-11-23,user3786@example.com,1081.01632,67.56352,16,2020-10-22 05:25:00,51,False,15
3788,SE,2019-12-05,user3787@example.com,1718.82065,78.12821136363635,22,2020-12-06 16:23:00,6,False,21
3789,NO,2023-11-02,user3788@example.com,749.55897,39.45047210526316,19,2020-12-06 09:34:00,6,False,15
3790,SE,2020-04-25,user3789@example.com,570.75975,35.672484375,16,2020-11-23 17:28:00,19,False,14
3791,FI,2020-06-14,user3790@example.com,1533.44092,63.89337166666667,24,2020-12-06 11:08:00,6,False,10
3792,NO,2019-02-28,user3791@example.com,847.71437,36.85714652173913,23,2020-11-16 01:05:00,27,False,18
3793,DK,2021-02-15,user3792@example.com,704.821,32.037318181818186,22,2020-12-12 07:39:00,0,False,19
3794,DK,2022-08-09,user3793@example.com,1384.6099100000001,49.45035392857143,28,2020-12-07 23:25:00,5,False,20
3795,DK,2023-01-19,user3794@example.com,1007.72925,40.30917,25,2020-11-28 16:22:00,14,False,19
3796,NO,2020-10-15,user3795@example.com,727.90827,38.31096157894737,19,2020-11-13 18:06:00,29,False,13
3797,SE,2020-06-28,user3796@example.com,1905.76309,56.05185558823529,34,2020-12-01 15:25:00,11,False,30
3798,FI,2019-07-28,user3797@example.com,918.60096,38.27504,24,2020-11-10 21:55:00,32,False,16
3799,SE,2021-05-29,user3798@example.com,701.14608,41.24388705882353,17,2020-11-14 07:53:00,28,False,12
3800,SE,2023-01-13,user3799@example.com,764.3388,42.46326666666667,18,2020-12-07 09:19:00,5,False,16
3801,FI,2020-01-20,user3800@example.com,824.57008,32.9828032,25,2020-12-09 05:07:00,4,False,18
3802,FI,2023-03-14,user3801@example.com,1500.0850599999999,50.00283533333333,30,2020-12-07 17:06:00,5,False,18
3803,NO,2019-07-06,user3802@example.com,1214.35927,52.79822913043478,23,2020-12-04 00:12:00,9,False,18
3804,NO,2020-10-21,user3803@example.com,1591.6371,69.20161304347826,23,2020-12-08 08:16:00,4,False,21
3805,NO,2023-07-08,user3804@example.com,895.85825,49.76990277777778,18,2020-10-04 17:49:00,69,False,12
3806,NO,2022-10-12,user3805@example.com,752.7576200000001,34.21625545454546,22,2020-12-05 23:44:00,7,False,14
3807,NO,2021-06-26,user3806@example.com,1084.3344,37.390841379310345,29,2020-12-09 09:18:00,3,False,23
3808,FI,2022-01-17,user3807@example.com,1503.74397,51.85324034482758,29,2020-11-26 09:41:00,16,False,18
3809,SE,2020-04-22,user3808@example.com,836.2408,38.01094545454546,22,2020-12-08 05:16:00,5,False,17
3810,NO,2019-11-29,user3809@example.com,828.4678,48.7334,17,2020-12-06 02:11:00,7,False,14
3811,NO,2022-05-11,user3810@example.com,1445.35965,55.590755769230775,26,2020-11-28 19:30:00,14,False,19
3812,SE,2019-03-10,user3811@example.com,1381.27329,47.630113448275864,29,2020-12-11 09:56:00,1,False,24
3813,NO,2020-03-22,user3812@example.com,1291.3359,64.566795,20,2020-11-29 09:31:00,13,False,18
3814,SE,2020-08-02,user3813@example.com,1121.80097,46.74170708333333,24,2020-12-11 04:05:00,2,False,18
3815,SE,2020-07-13,user3814@example.com,1943.62761,55.53221742857143,35,2020-11-25 06:57:00,17,False,26
3816,FI,2023-06-01,user3815@example.com,1113.71108,46.404628333333335,24,2020-11-29 01:20:00,14,False,12
3817,DK,2023-09-25,user3816@example.com,1807.3802699999999,54.76909909090909,33,2020-10-29 09:26:00,44,False,30
3818,FI,2020-07-09,user3817@example.com,1582.96045,58.62816481481482,27,2020-11-12 08:22:00,30,False,12
3819,DK,2022-02-21,user3818@example.com,479.70454,22.843073333333333,21,2020-11-13 12:02:00,29,False,12
3820,DK,2022-01-01,user3819@example.com,1627.02119,41.71849205128205,39,2020-12-08 12:34:00,4,False,29
3821,DK,2019-05-15,user3820@example.com,1592.67267,63.7069068,25,2020-12-10 10:32:00,2,False,20
3822,NO,2023-04-19,user3821@example.com,744.43504,39.180791578947364,19,2020-11-14 20:47:00,28,False,15
3823,FI,2021-10-01,user3822@example.com,657.9629,31.331566666666667,21,2020-12-12 12:03:00,0,False,16
3824,DK,2019-04-09,user3823@example.com,445.66987,26.215874705882353,17,2020-10-20 19:45:00,53,False,12
3825,SE,2021-02-25,user3824@example.com,1602.92456,55.27326068965517,29,2020-12-11 03:42:00,2,False,22
3826,NO,2021-07-22,user3825@example.com,1088.3132,43.532528,25,2020-12-10 02:24:00,3,False,21
3827,FI,2020-05-27,user3826@example.com,1246.14135,54.18005869565218,23,2020-12-09 12:59:00,3,False,12
3828,DK,2021-09-21,user3827@example.com,1090.9944,40.4072,27,2020-11-07 21:10:00,35,False,20
3829,SE,2019-05-19,user3828@example.com,912.0357,41.456168181818185,22,2020-10-25 00:52:00,49,False,17
3830,FI,2023-11-14,user3829@example.com,872.6142600000001,41.55306,21,2020-11-16 02:27:00,27,False,14
3831,FI,2023-09-25,user3830@example.com,1530.62175,63.77590625,24,2020-12-11 17:27:00,1,False,10
3832,NO,2021-02-04,user3831@example.com,1452.36427,72.6182135,20,2020-12-11 11:43:00,1,False,16
3833,FI,2022-03-21,user3832@example.com,797.88436,33.24518166666667,24,2020-12-07 10:22:00,5,False,18
3834,NO,2023-02-07,user3833@example.com,603.15375,30.157687499999998,20,2020-11-18 16:56:00,24,False,17
3835,DK,2020-01-11,user3834@example.com,1101.1098,39.32535,28,2020-12-12 21:08:00,0,False,19
3836,NO,2021-03-17,user3835@example.com,1046.3793699999999,61.55172764705882,17,2020-12-06 02:30:00,7,False,14
3837,SE,2023-05-11,user3836@example.com,1220.65708,45.20952148148148,27,2020-11-28 17:47:00,14,False,22
3838,NO,2021-05-18,user3837@example.com,1187.4317,45.67045,26,2020-12-10 07:58:00,2,False,20
3839,SE,2023-05-28,user3838@example.com,1079.0662,33.72081875,32,2020-12-11 21:17:00,1,False,23
3840,NO,2023-05-14,user3839@example.com,1143.47907,45.7391628,25,2020-11-30 09:16:00,12,False,19
3841,FI,2023-09-07,user3840@example.com,1131.88809,53.899432857142855,21,2020-10-08 02:40:00,66,False,11
3842,DK,2020-02-22,user3841@example.com,910.44203,45.522101500000005,20,2020-12-04 21:32:00,8,False,16
3843,SE,2021-04-18,user3842@example.com,1314.89769,46.960631785714284,28,2020-11-25 06:38:00,17,False,22
3844,NO,2022-07-04,user3843@example.com,1403.26325,61.01144565217391,23,2020-12-10 02:53:00,3,False,18
3845,NO,2021-01-02,user3844@example.com,895.8262,37.32609166666666,24,2020-12-12 19:43:00,0,False,19
3846,NO,2020-07-13,user3845@example.com,1045.36314,40.206274615384615,26,2020-11-23 03:17:00,20,False,24
3847,FI,2021-01-24,user3846@example.com,597.17022,54.28820181818182,11,2020-12-09 00:12:00,4,False,5
3848,FI,2019-04-04,user3847@example.com,198.51026000000002,13.234017333333334,15,2020-12-08 01:43:00,5,False,12
3849,SE,2021-10-15,user3848@example.com,1241.39661,51.72485875,24,2020-12-07 02:55:00,6,False,20
3850,SE,2019-06-06,user3849@example.com,741.90657,30.91277375,24,2020-12-08 22:14:00,4,False,20
3851,FI,2023-05-01,user3850@example.com,1399.74614,58.32275583333333,24,2020-12-11 12:34:00,1,False,13
3852,SE,2021-05-03,user3851@example.com,1178.14785,51.2238195652174,23,2020-12-12 03:01:00,1,False,18
3853,DK,2019-08-21,user3852@example.com,1249.71322,44.632615,28,2020-11-12 02:50:00,31,False,19
3854,DK,2019-09-18,user3853@example.com,1421.23822,59.21825916666666,24,2020-12-04 20:49:00,8,False,20
3855,FI,2020-07-03,user3854@example.com,1681.88964,50.96635272727273,33,2020-12-12 19:47:00,0,False,19
3856,SE,2023-02-09,user3855@example.com,1039.68373,61.15786647058823,17,2020-12-07 16:15:00,5,False,15
3857,NO,2023-01-12,user3856@example.com,797.75639,24.174436060606062,33,2020-12-12 03:31:00,1,False,26
3858,DK,2019-01-04,user3857@example.com,1261.04445,63.052222500000006,20,2020-12-07 19:55:00,5,False,18
3859,FI,2019-03-12,user3858@example.com,1083.6171199999999,38.70061142857143,28,2020-11-14 03:04:00,29,False,20
3860,SE,2021-07-27,user3859@example.com,1188.15027,66.00834833333334,18,2020-12-11 05:54:00,1,False,16
3861,FI,2020-02-08,user3860@example.com,1238.77118,58.989103809523805,21,2020-11-30 14:20:00,12,False,11
3862,NO,2020-03-10,user3861@example.com,735.36771,43.25692411764706,17,2020-10-09 06:52:00,64,False,13
3863,DK,2019-01-04,user3862@example.com,808.53637,31.097552692307694,26,2020-12-11 10:01:00,1,False,19
3864,FI,2023-09-14,user3863@example.com,1392.37725,51.56952777777778,27,2020-11-16 00:10:00,27,False,14
3865,FI,2020-02-12,user3864@example.com,821.39207,41.0696035,20,2020-12-10 23:23:00,2,False,12
3866,FI,2019-01-10,user3865@example.com,955.18855,34.11387678571428,28,2020-12-07 16:36:00,5,False,21
3867,NO,2022-03-16,user3866@example.com,1497.72069,48.31357064516129,31,2020-12-08 08:13:00,4,False,28
3868,FI,2020-08-20,user3867@example.com,890.93665,44.5468325,20,2020-12-01 00:00:00,12,False,13
3869,NO,2020-06-02,user3868@example.com,1684.66275,67.38651,25,2020-12-06 21:37:00,6,False,19
3870,NO,2022-03-14,user3869@example.com,1320.13269,55.005528749999996,24,2020-11-15 03:32:00,28,False,19
3871,NO,2021-04-29,user3870@example.com,985.11671,36.485804074074075,27,2020-12-07 19:31:00,5,False,21
3872,DK,2022-02-22,user3871@example.com,975.53516,44.342507272727275,22,2020-11-25 09:32:00,17,False,18
3873,DK,2021-08-05,user3872@example.com,761.18826,30.4475304,25,2020-11-16 06:32:00,26,False,19
3874,FI,2019-06-08,user3873@example.com,1707.8133,53.369165625,32,2020-11-12 03:31:00,31,False,19
3875,FI,2023-11-08,user3874@example.com,847.42414,52.96400875,16,2020-11-20 11:50:00,22,False,9
3876,DK,2023-05-13,user3875@example.com,958.3737600000001,35.49532444444445,27,2020-12-02 02:28:00,11,False,23
3877,SE,2022-07-26,user3876@example.com,686.99128,42.936955,16,2020-12-09 16:20:00,3,False,11
3878,DK,2019-07-08,user3877@example.com,1004.6843100000001,38.641704230769236,26,2020-12-07 15:27:00,5,False,23
3879,NO,2022-09-03,user3878@example.com,2053.63478,64.176086875,32,2020-11-25 01:59:00,18,False,27
3880,DK,2023-02-14,user3879@example.com,771.60771,45.388688823529414,17,2020-12-06 23:20:00,6,False,13
3881,NO,2023-01-09,user3880@example.com,919.13059,48.37529421052631,19,2020-12-12 08:59:00,0,False,16
3882,FI,2021-04-26,user3881@example.com,1044.08048,52.204024000000004,20,2020-12-10 23:49:00,2,False,10
3883,SE,2023-03-25,user3882@example.com,1234.8043599999999,82.32029066666665,15,2020-12-12 08:43:00,0,False,12
3884,FI,2019-01-23,user3883@example.com,1014.22298,42.25929083333333,24,2020-11-26 22:36:00,16,False,16
3885,NO,2020-06-17,user3884@example.com,1198.56213,38.663294516129035,31,2020-12-07 03:33:00,6,False,24
3886,NO,2021-10-09,user3885@example.com,866.2047,41.24784285714286,21,2020-12-03 16:21:00,9,False,14
3887,NO,2022-01-08,user3886@example.com,1049.77744,47.71715636363637,22,2020-12-02 15:11:00,10,False,16
3888,SE,2021-11-27,user3887@example.com,807.98347,42.525445789473686,19,2020-12-11 01:00:00,2,False,12
3889,DK,2021-04-18,user3888@example.com,536.19474,31.54086705882353,17,2020-12-03 02:41:00,10,False,15
3890,FI,2019-01-07,user3889@example.com,1211.50603,44.870593703703705,27,2020-12-07 03:30:00,6,False,16
3891,FI,2022-08-08,user3890@example.com,1052.36537,50.11263666666667,21,2020-12-01 01:40:00,12,False,10
3892,DK,2020-11-26,user3891@example.com,586.20078,30.852672631578947,19,2020-11-14 12:16:00,28,False,13
3893,FI,2019-04-05,user3892@example.com,2017.8957,57.65416285714286,35,2020-12-09 11:33:00,3,False,18
3894,SE,2023-05-17,user3893@example.com,1198.42677,44.38617666666667,27,2020-11-05 11:17:00,37,False,21
3895,FI,2020-08-16,user3894@example.com,889.85445,38.68932391304348,23,2020-11-19 02:48:00,24,False,16
3896,NO,2020-02-15,user3895@example.com,1391.13533,53.505205000000004,26,2020-11-24 00:36:00,19,False,18
3897,DK,2023-01-04,user3896@example.com,462.03507,30.802338000000002,15,2020-11-30 04:59:00,13,False,12
3898,SE,2019-09-17,user3897@example.com,1249.18902,49.9675608,25,2020-10-24 07:48:00,49,False,21
3899,DK,2021-10-17,user3898@example.com,1244.4686,54.107330434782604,23,2020-12-12 10:33:00,0,False,19
3900,SE,2023-03-18,user3899@example.com,514.5015,28.583416666666665,18,2020-12-06 23:12:00,6,False,10
3901,NO,2022-06-03,user3900@example.com,719.44608,39.96922666666667,18,2020-11-04 07:29:00,38,False,13
3902,DK,2019-07-16,user3901@example.com,1609.43128,55.497630344827584,29,2020-11-17 02:38:00,26,False,22
3903,FI,2019-10-22,user3902@example.com,1114.14106,61.89672555555555,18,2020-12-04 06:33:00,8,False,9
3904,SE,2020-02-05,user3903@example.com,1014.9634599999999,44.12884608695652,23,2020-11-05 07:47:00,37,False,18
3905,DK,2021-04-04,user3904@example.com,1404.84991,43.9015596875,32,2020-11-24 08:23:00,18,False,27
3906,FI,2023-04-20,user3905@example.com,1301.98193,44.89592862068965,29,2020-12-07 21:31:00,5,False,19
3907,DK,2020-04-09,user3906@example.com,1868.22378,64.42150965517241,29,2020-12-09 08:03:00,3,False,22
3908,DK,2019-03-16,user3907@example.com,1118.42196,43.01622923076923,26,2020-12-08 21:15:00,4,False,20
3909,DK,2019-07-23,user3908@example.com,538.7451100000001,25.65452904761905,21,2020-12-10 22:28:00,2,False,13
3910,SE,2023-06-20,user3909@example.com,1070.30402,46.53495739130435,23,2020-11-04 11:31:00,38,False,19
3911,FI,2021-05-07,user3910@example.com,1317.77251,48.80638925925926,27,2020-12-12 15:51:00,0,False,15
3912,NO,2022-06-23,user3911@example.com,776.89877,40.88940894736842,19,2020-12-04 14:47:00,8,False,15
3913,SE,2021-07-01,user3912@example.com,712.41308,39.57850444444445,18,2020-12-12 10:32:00,0,False,15
3914,SE,2020-04-18,user3913@example.com,1256.91521,50.27660839999999,25,2020-11-02 06:32:00,40,False,21
3915,SE,2021-08-29,user3914@example.com,644.9515,29.315977272727274,22,2020-12-03 20:43:00,9,False,19
3916,NO,2019-11-24,user3915@example.com,419.80111999999997,27.98674133333333,15,2020-11-17 16:49:00,25,False,10
3917,FI,2023-01-29,user3916@example.com,923.79228,40.164881739130436,23,2020-12-12 04:02:00,1,False,17
3918,FI,2023-06-18,user3917@example.com,1575.4627,60.59471923076923,26,2020-12-07 23:37:00,5,False,11
3919,FI,2019-04-28,user3918@example.com,515.76376,34.38425066666667,15,2020-11-30 07:08:00,12,False,12
3920,DK,2022-01-25,user3919@example.com,764.44491,29.40172730769231,26,2020-12-04 12:35:00,8,False,22
3921,DK,2021-11-01,user3920@example.com,930.95814,42.31627909090909,22,2020-12-06 15:11:00,6,False,17
3922,DK,2023-09-05,user3921@example.com,1081.43346,40.05309111111111,27,2020-12-12 22:12:00,0,False,19
3923,NO,2021-09-28,user3922@example.com,573.57402,31.865223333333333,18,2020-11-11 16:39:00,31,False,12
3924,DK,2020-06-28,user3923@example.com,1322.61556,60.118889090909086,22,2020-12-11 12:53:00,1,False,17
3925,NO,2021-10-27,user3924@example.com,941.7093,42.80496818181818,22,2020-11-30 18:13:00,12,False,17
3926,FI,2023-03-06,user3925@example.com,971.9379,42.25816956521739,23,2020-12-10 13:25:00,2,False,13
3927,DK,2021-03-20,user3926@example.com,530.37534,27.91449157894737,19,2020-11-15 07:52:00,27,False,16
3928,DK,2019-02-28,user3927@example.com,1447.92808,53.62696592592592,27,2020-10-05 12:15:00,68,False,23
3929,SE,2020-06-23,user3928@example.com,1115.65769,39.8449175,28,2020-11-25 09:23:00,17,False,23
